track_id,audio features,audio features1
3906,"[1.368972333320868, -1.2034132446891785, -0.027218306879395984, 0.12760165786693858, 0.22818325175137094, 0.17607937465619616, 0.18788233819174693, 0.9200638945555498, -0.39485154491125624, -0.9308444058673125]",663f2c4c45a5a1b6dc1742a5
3908,"[1.195044768830333, -2.1869930328862663, -0.814595410897572, -0.45464842378852405, 0.6614593404078228, -0.3032355372519767, -0.12339702794804451, 0.8862781580207741, -0.2712315984003069, -0.28507674197034083]",663f2c4c45a5a1b6dc1742a6
3909,"[1.9949263120692649, -1.7301906953220059, -0.497874292225009, 0.44066580340202816, 0.533990336780926, 0.3427710124221805, 0.12204303091477617, 0.6927899809812, 0.31461782715227915, -0.7965313643341412]",663f2c4c45a5a1b6dc1742a7
3910,"[2.1617491243480402, -2.158528350737011, 0.5395303204918814, -0.31828791808128265, -0.592967257519833, -1.365334054761608, 1.155340291755444, -1.1204709381223263, 0.19768396637886443, -0.09412793725250469]",663f2c4c45a5a1b6dc1742a8
3911,"[0.3071898841339593, -2.7873242587461364, -0.31151317266070533, -0.043054694178199064, 0.20062834354520082, -0.12563100195706958, 0.35706743460231294, 1.1836794158107884, 0.37702865078131714, -0.6497896513878129]",663f2c4c45a5a1b6dc1742a9
3912,"[2.0170156174148404, -1.801208119016138, 0.4987005385262917, -0.4970114673933703, -0.8855929871154553, -1.2607192297002876, 1.0181423522419313, -1.0379937938358148, 0.02693354659998927, 0.0196579570838698]",663f2c4c45a5a1b6dc1742aa
3913,"[2.2169013089529246, -1.7104861506917337, 0.27316073834287113, -0.6960766546157685, -0.4725520410724921, -1.3354177497750988, 0.8202473057000932, -0.8687809538268254, 0.40303029333043694, -0.29615677195708096]",663f2c4c45a5a1b6dc1742ab
3915,"[1.8218768635910647, -2.0097234347128516, 0.7135098853883491, 0.14635529282305107, 0.0983477732039908, 0.5514252294550623, -0.300034223009657, 0.44722483704538446, -0.11122350468312948, 0.40629107446379736]",663f2c4c45a5a1b6dc1742ac
3919,"[2.9554289117589096, -0.5216768156866864, 0.12812844137010576, 0.729677851879295, 0.7347735330389158, -0.2698424626539982, -0.08698531112723021, -1.8033649983054985, 0.36654562230772203, -0.03929117513711092]",663f2c4c45a5a1b6dc1742ad
3920,"[3.431415564115869, -0.633099586534347, -0.5219090162470493, 0.03916876917974, 0.1397376214341728, -0.05052891166167545, -1.5356414856079537, -0.951100765344203, 1.235285211562139, 0.2220648214747448]",663f2c4c45a5a1b6dc1742ae
3921,"[2.141471200981943, -0.32982935485018383, -0.17112034542440596, -0.461887338994259, 0.7085821203293983, 0.20284133887882477, -0.5779309660970032, 0.148240649766392, 0.6782698767417141, 0.4930153608640668]",663f2c4c45a5a1b6dc1742af
3923,"[-0.33377206604895715, -2.630257442059186, 0.057766559005083595, 0.7239520339649552, -1.2501568893329043, -0.09782654817326727, 0.6067503671418615, 1.419474941363062, -0.33817681910272657, -0.14495153728808421]",663f2c4c45a5a1b6dc1742b0
3924,"[1.3438559125234155, 0.7420815187803844, 0.8740563911599366, 0.10626209680094673, -0.646686696828671, -0.3413837828645235, -0.1266234748044302, 0.033762819518428244, -0.45529287552830516, -0.05994256204596735]",663f2c4c45a5a1b6dc1742b1
3929,"[0.7549436793179187, -2.8941219338741377, 0.6306159333764064, 0.5420605149661999, 0.5961964729798439, 0.022644059783099125, 0.23214064848286986, 1.099719412304006, -0.5067520386784586, 0.31655518349039047]",663f2c4c45a5a1b6dc1742b2
3932,"[0.4452260684456303, 2.4806953849252644, 1.1358349174932802, 0.13827159213132562, -0.42332637645204957, 0.8359705043972394, -0.08652836628716809, 0.18617784674080004, -0.8211874951814195, -0.6354319978149734]",663f2c4c45a5a1b6dc1742b3
3933,"[1.454913463682121, -1.0029080419421867, 0.540293090468558, 0.571069540140956, -0.4021874602774411, 0.6191089593262338, 1.2053057869271164, 0.07837249396410288, -0.13940275069271493, 0.1256120860597299]",663f2c4c45a5a1b6dc1742b4
3934,"[-0.4433328799502135, 1.7375098021384894, 0.4315465691965689, 0.14460115924516567, -0.2085729289757105, 0.4165918003440813, -0.12591563028911992, -0.3245756506374047, -0.6390677397520825, -0.7632033442151168]",663f2c4c45a5a1b6dc1742b5
3936,"[1.037601899628297, 1.4663393007093637, 0.9538159548408395, 0.8013133943462785, -0.7639542468604277, 0.07060702472105308, 0.45164542146977626, 0.6263477930454526, -0.6136777365657777, -0.3085766801719318]",663f2c4c45a5a1b6dc1742b6
3939,"[0.023560574374047422, 1.2182113804554362, 0.13583208551450804, -0.4333831291890054, -0.24408638653183665, 0.3130710390416305, 0.010239984335434113, -0.278395285034087, -0.8184626174614189, -0.914621005044784]",663f2c4c45a5a1b6dc1742b7
3941,"[-0.945644845734117, -0.47787161090989966, -0.5265800808947368, 0.7396203661723347, 0.2735857804845625, 0.7799450194122531, -0.20535647695871162, 0.40539504437998375, -0.020351261763174644, 0.0526339616737045]",663f2c4c45a5a1b6dc1742b8
3942,"[-0.8576794685016722, -0.3856758911329238, -0.9100167593793257, 0.41420902906868656, 0.04418430264589789, 0.8562668781487056, -0.30518525900918736, 0.41438558517174034, -0.15345711343348073, -0.34357870635708426]",663f2c4c45a5a1b6dc1742b9
3943,"[-0.7177472875481427, -0.4820981119324733, -0.714955998768967, 0.872323287129675, 0.4477824001022368, 0.10176243477743374, 0.1455684167539241, 0.35960936221745193, -0.29765084753459886, 0.029574016451555205]",663f2c4c45a5a1b6dc1742ba
3944,"[-0.6618893498086291, -0.5394185887278437, -0.335350229491705, 0.3422967128306814, 0.500480029272553, 0.2494649415384901, -0.2855752842953618, 0.5849567532450345, -0.2560657711754772, -0.14661728143880487]",663f2c4c45a5a1b6dc1742bb
3945,"[-0.3049415684003421, 0.3326576886242424, -0.9345709200445216, 0.06926947803889358, -0.027281562387694983, 0.9086078915703463, -0.45410896792536865, 0.48114933601804344, 0.29042953830737167, 0.2098562702002064]",663f2c4c45a5a1b6dc1742bc
3946,"[-0.6565307320508998, -0.2838346689692879, -0.8251088180043845, 0.3487271335619826, -0.03441888007358057, 0.6754082068473937, -0.28217266317344764, 0.32687457625409294, -0.16635692306213137, 0.13195489099113134]",663f2c4c45a5a1b6dc1742bd
3947,"[-1.004753594783545, -0.39672639953902006, -0.7489223048608253, 0.599450167868974, 0.07901367205952199, 0.9003399979984474, -0.23861804498184472, 0.4424112870094205, -0.15209617621317664, 0.04015390281992077]",663f2c4c45a5a1b6dc1742be
3948,"[-0.6288492813467538, -0.30860754817782904, -0.5958624317426977, 0.8205946651310831, 0.4327120457743231, 0.4732591927063838, -0.04124856070547963, 0.1901309502061987, -0.24526549275892473, 0.1059396902449429]",663f2c4c45a5a1b6dc1742bf
3950,"[-0.5001211587126954, -0.9183892197296186, 0.1730611654820303, 0.6712147115535965, 0.23847809392797362, 0.03870956378301742, -0.33247843161128204, 0.634691441008848, 0.0035824412021789264, -0.3701829020215637]",663f2c4c45a5a1b6dc1742c0
3951,"[-0.32597389869356547, -0.5827146670617476, 0.4501742483210286, 0.5644859494387937, 0.15349647173120015, 0.16516482651633005, -0.14359827377976223, 0.5002313913133791, -0.013470060970824737, -0.7812421786302232]",663f2c4c45a5a1b6dc1742c1
3952,"[-0.6806920315352006, 0.29854460805544625, 1.0805693794691316, 0.6707938784182215, -0.024392140601352662, 0.14230085813403287, 0.15109672111884567, 0.9560648257946448, -0.1563814264563902, -0.4021912104753512]",663f2c4c45a5a1b6dc1742c2
3953,"[-0.5100348285623535, -1.3769687848970356, 0.4331854636527764, 0.7964537768801375, 0.13666706485869873, -0.030769110434531625, -0.07960487802978745, 0.6893246242046629, -0.4051034895237879, -0.017114866432195307]",663f2c4c45a5a1b6dc1742c3
3954,"[0.3403364299456099, -1.5814708425134725, 0.5703954796737328, 0.8323477286817902, -0.30804923035541537, 0.04593467312351406, 0.10794839034269024, 0.5736633204071775, -0.2039527401931214, -0.5499702733230815]",663f2c4c45a5a1b6dc1742c4
3955,"[0.1979259690119433, 0.2975357587583599, 1.1723955342693004, 1.0045563799051174, 0.16822193545485226, 0.38824102597623705, -0.11206235394642801, 0.35685123640331684, -0.23296315926588784, -0.7418316554702544]",663f2c4c45a5a1b6dc1742c5
3956,"[-0.08577906407279333, -0.6333173674794259, 0.12439322585832834, 0.8562650907059098, -0.27165459725693103, -0.3761025263490622, 0.3291225191083253, 0.5269783399445579, 0.29608273226875453, -0.5507577593592476]",663f2c4c45a5a1b6dc1742c6
3957,"[0.0503906205667784, -0.6453330572656394, -0.5419843650439692, 0.7348205488355098, -0.05956719777022215, 0.333700019271226, -0.1766477840594985, 0.47528907122244207, -0.2271282375745667, -0.06052871315344036]",663f2c4c45a5a1b6dc1742c7
3958,"[-0.12517211486348984, -0.8914435012310319, 0.11106979741908483, 0.6086783711511858, 0.33590394274644175, 0.43514711629228714, -0.4916179466523976, 0.33658385372076255, -0.021289870857153215, -0.648631561168582]",663f2c4c45a5a1b6dc1742c8
3959,"[-0.14417902360579765, -0.7229733984635083, 0.04826212105136688, 0.03363787844473817, 0.2630690301338546, 0.15662544838258102, -0.5327326650941361, 0.6865850794674533, -0.2546371711659358, -0.630196039938719]",663f2c4c45a5a1b6dc1742c9
3960,"[1.3457592783237182, -1.1147198556094526, 1.0275595991638922, -1.6895358080891287, -1.133485286925122, 0.6597850397559861, -0.034090171202562074, 0.6229990066493352, 0.006639927984704047, 0.890543770461262]",663f2c4c45a5a1b6dc1742ca
3973,"[0.04567469080588364, -0.5916043242878037, -0.7343423249804752, -0.03845536408187786, -0.1389329702742718, -0.9842856552115781, 0.5260417199385103, 0.1611792619056057, 0.18654867086493457, -1.08063094946997]",663f2c4c45a5a1b6dc1742cb
3974,"[-2.1860700144311287, 0.3649898520214712, 0.14567903035720983, 0.1397420858267741, 2.1607857194103994, -1.380007461740588, -0.32693720358782374, -0.8960602818412129, 0.13292572179209003, 0.06334397523031995]",663f2c4c45a5a1b6dc1742cc
3975,"[0.06196570521124877, 0.47483677130980023, -0.5108741846336585, 0.1847239490127913, -0.012477338995206116, -0.8475076814130256, 0.5911048792880521, 0.5063512761887499, -0.07055710656373962, -1.141520465092046]",663f2c4c45a5a1b6dc1742cd
3976,"[-0.0725510967697168, 0.7889603455044301, -0.4808881875101784, -0.04627287678421435, -0.10755157832470963, -0.9338221786084462, 0.5640748015374879, 0.06300269763362783, -0.2876857333006584, -0.959662956390012]",663f2c4c45a5a1b6dc1742ce
3981,"[-1.709012592371194, -0.14128353035419414, 0.10678625413282075, 0.22516273510157306, 2.551707101932166, -1.5655803992078674, -0.8547409013380872, -0.49177044068966325, -0.10000935212757045, -0.014994526505834374]",663f2c4c45a5a1b6dc1742cf
3983,"[0.2819823899284284, -0.16338228587501835, -0.48496481266204083, -0.07722808813099408, -0.6526528587900968, -0.8446262561123858, 0.4965206356225861, -0.12773031098312282, 0.1576989620921449, -1.2005822365668137]",663f2c4c45a5a1b6dc1742d0
3985,"[-0.20296177200403503, 0.6820917042503412, -0.7185971181069918, -0.29242105231210497, -0.054174006001414615, -1.06371877693048, 0.23196641179097205, 0.050695027361733536, -0.15921485725272488, -1.2737956722514796]",663f2c4c45a5a1b6dc1742d1
3986,"[-0.14737903396712257, -0.10293724714428559, -0.9381526147851051, -0.09283863489725779, -0.3028571177660908, -0.773661547387067, 0.24644948343858716, -0.11827940180680199, 0.24481858028508194, -1.1172465366046183]",663f2c4c45a5a1b6dc1742d2
3989,"[-1.9353564005709967, 0.5204969069559273, 0.3230844569975079, 0.2231661077195012, 2.231561482102785, -1.1020841464764488, -1.0239152288370574, -0.43302811976275507, 0.16470525117012527, 0.11721216900477674]",663f2c4c45a5a1b6dc1742d3
